
===== [20260508-135727 1/45] zlib image_sources/generated/1024x576 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib l1-ws10 status-panel-large-numbers.gray16.1600x1200.bs-od 1600x1200 960000 191977 20.00% 17.349
zlib l6-ws10 status-panel-large-numbers.gray16.1600x1200.bs-od 1600x1200 960000 159673 16.63% 34.172
zlib l9-ws10 status-panel-large-numbers.gray16.1600x1200.bs-od 1600x1200 960000 159632 16.63% 30.674
zlib l1-ws9 status-panel-large-numbers.gray4.1600x1200.bs-od 1600x1200 480000 102562 21.37% 15.412
zlib l6-ws9 status-panel-large-numbers.gray4.1600x1200.bs-od 1600x1200 480000 91307 19.02% 23.417
zlib l1-ws10 status-panel-large-numbers.gray4.1600x1200.bs-od 1600x1200 480000 103798 21.62% 8.677
zlib l6-ws10 status-panel-large-numbers.gray4.1600x1200.bs-od 1600x1200 480000 90205 18.79% 18.214
zlib l9-ws10 status-panel-large-numbers.gray4.1600x1200.bs-od 1600x1200 480000 88923 18.53% 24.586
zlib l1-ws9 status-panel-large-numbers.mono.1600x1200.bs-od 1600x1200 240000 54853 22.86% 9.066
zlib l6-ws9 status-panel-large-numbers.mono.1600x1200.bs-od 1600x1200 240000 48682 20.28% 11.527
zlib l1-ws10 status-panel-large-numbers.mono.1600x1200.bs-od 1600x1200 240000 55514 23.13% 6.553
zlib l6-ws10 status-panel-large-numbers.mono.1600x1200.bs-od 1600x1200 240000 48640 20.27% 8.114
zlib l9-ws10 status-panel-large-numbers.mono.1600x1200.bs-od 1600x1200 240000 47338 19.72% 17.926
zlib l1-ws9 text-glyph-density-grid.gray16.1600x1200.bs-od 1600x1200 960000 246658 25.69% 26.373
zlib l6-ws9 text-glyph-density-grid.gray16.1600x1200.bs-od 1600x1200 960000 223654 23.30% 35.083
zlib l1-ws10 text-glyph-density-grid.gray16.1600x1200.bs-od 1600x1200 960000 249780 26.02% 20.440
zlib l6-ws10 text-glyph-density-grid.gray16.1600x1200.bs-od 1600x1200 960000 220970 23.02% 32.153
zlib l9-ws10 text-glyph-density-grid.gray16.1600x1200.bs-od 1600x1200 960000 220920 23.01% 33.698
zlib l1-ws9 text-glyph-density-grid.gray4.1600x1200.bs-od 1600x1200 480000 133617 27.84% 16.740
zlib l6-ws9 text-glyph-density-grid.gray4.1600x1200.bs-od 1600x1200 480000 123670 25.76% 21.140
zlib l1-ws10 text-glyph-density-grid.gray4.1600x1200.bs-od 1600x1200 480000 135469 28.22% 9.411
zlib l6-ws10 text-glyph-density-grid.gray4.1600x1200.bs-od 1600x1200 480000 123341 25.70% 18.968
zlib l9-ws10 text-glyph-density-grid.gray4.1600x1200.bs-od 1600x1200 480000 122578 25.54% 24.971
zlib l1-ws9 text-glyph-density-grid.mono.1600x1200.bs-od 1600x1200 240000 67056 27.94% 7.226
zlib l6-ws9 text-glyph-density-grid.mono.1600x1200.bs-od 1600x1200 240000 61780 25.74% 11.638
zlib l1-ws10 text-glyph-density-grid.mono.1600x1200.bs-od 1600x1200 240000 67977 28.32% 5.413
zlib l6-ws10 text-glyph-density-grid.mono.1600x1200.bs-od 1600x1200 240000 61503 25.63% 10.004
zlib l9-ws10 text-glyph-density-grid.mono.1600x1200.bs-od 1600x1200 240000 60563 25.23% 18.643
average_ratio=14.49%

===== [20260508-135727 7/45] zlib image_sources/generated/1872x1404 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib l1-ws9 dashboard-mixed-density.gray16.1872x1404.bs-od 1872x1404 1314144 160039 12.18% 32.690
zlib l6-ws9 dashboard-mixed-density.gray16.1872x1404.bs-od 1872x1404 1314144 147206 11.20% 46.444
zlib l1-ws10 dashboard-mixed-density.gray16.1872x1404.bs-od 1872x1404 1314144 164583 12.52% 25.272
zlib l6-ws10 dashboard-mixed-density.gray16.1872x1404.bs-od 1872x1404 1314144 144903 11.03% 29.538
zlib l9-ws10 dashboard-mixed-density.gray16.1872x1404.bs-od 1872x1404 1314144 142351 10.83% 40.073
zlib l1-ws9 dashboard-mixed-density.gray4.1872x1404.bs-od 1872x1404 657072 91059 13.86% 18.686
zlib l6-ws9 dashboard-mixed-density.gray4.1872x1404.bs-od 1872x1404 657072 83609 12.72% 24.143
zlib l1-ws10 dashboard-mixed-density.gray4.1872x1404.bs-od 1872x1404 657072 91404 13.91% 14.491
zlib l6-ws10 dashboard-mixed-density.gray4.1872x1404.bs-od 1872x1404 657072 83086 12.64% 16.412
zlib l9-ws10 dashboard-mixed-density.gray4.1872x1404.bs-od 1872x1404 657072 79703 12.13% 31.328
zlib l1-ws9 dashboard-mixed-density.mono.1872x1404.bs-od 1872x1404 328536 49785 15.15% 8.579
zlib l6-ws9 dashboard-mixed-density.mono.1872x1404.bs-od 1872x1404 328536 44475 13.54% 14.605
zlib l1-ws10 dashboard-mixed-density.mono.1872x1404.bs-od 1872x1404 328536 48960 14.90% 4.864
zlib l6-ws10 dashboard-mixed-density.mono.1872x1404.bs-od 1872x1404 328536 43927 13.37% 7.928
zlib l9-ws10 dashboard-mixed-density.mono.1872x1404.bs-od 1872x1404 328536 41986 12.78% 19.773
zlib l1-ws9 floorplan-thin-lines.gray16.1872x1404.bs-od 1872x1404 1314144 50272 3.83% 33.403
zlib l6-ws9 floorplan-thin-lines.gray16.1872x1404.bs-od 1872x1404 1314144 45070 3.43% 38.518
zlib l1-ws10 floorplan-thin-lines.gray16.1872x1404.bs-od 1872x1404 1314144 51908 3.95% 17.048
zlib l6-ws10 floorplan-thin-lines.gray16.1872x1404.bs-od 1872x1404 1314144 44819 3.41% 26.931
zlib l9-ws10 floorplan-thin-lines.gray16.1872x1404.bs-od 1872x1404 1314144 41883 3.19% 34.165
zlib l1-ws9 floorplan-thin-lines.gray4.1872x1404.bs-od 1872x1404 657072 33788 5.14% 14.010
zlib l6-ws9 floorplan-thin-lines.gray4.1872x1404.bs-od 1872x1404 657072 29596 4.50% 23.658
zlib l1-ws10 floorplan-thin-lines.gray4.1872x1404.bs-od 1872x1404 657072 33712 5.13% 9.703
zlib l6-ws10 floorplan-thin-lines.gray4.1872x1404.bs-od 1872x1404 657072 28589 4.35% 12.247
zlib l9-ws10 floorplan-thin-lines.gray4.1872x1404.bs-od 1872x1404 657072 26004 3.96% 18.256
zlib l1-ws9 floorplan-thin-lines.mono.1872x1404.bs-od 1872x1404 328536 18624 5.67% 7.100
zlib l6-ws9 floorplan-thin-lines.mono.1872x1404.bs-od 1872x1404 328536 15625 4.76% 11.729
zlib l1-ws10 floorplan-thin-lines.mono.1872x1404.bs-od 1872x1404 328536 18144 5.52% 3.774
zlib l6-ws10 floorplan-thin-lines.mono.1872x1404.bs-od 1872x1404 328536 14608 4.45% 6.466
zlib l9-ws10 floorplan-thin-lines.mono.1872x1404.bs-od 1872x1404 328536 12154 3.70% 11.390
zlib l1-ws9 menu-board-text-heavy.gray16.1872x1404.bs-od 1872x1404 1314144 311665 23.72% 37.065
zlib l6-ws9 menu-board-text-heavy.gray16.1872x1404.bs-od 1872x1404 1314144 280919 21.38% 54.242
zlib l1-ws10 menu-board-text-heavy.gray16.1872x1404.bs-od 1872x1404 1314144 315723 24.02% 23.510
zlib l6-ws10 menu-board-text-heavy.gray16.1872x1404.bs-od 1872x1404 1314144 273812 20.84% 46.089
zlib l9-ws10 menu-board-text-heavy.gray16.1872x1404.bs-od 1872x1404 1314144 273576 20.82% 43.403
zlib l1-ws9 menu-board-text-heavy.gray4.1872x1404.bs-od 1872x1404 657072 167581 25.50% 19.738
zlib l6-ws9 menu-board-text-heavy.gray4.1872x1404.bs-od 1872x1404 657072 155159 23.61% 26.868
zlib l1-ws10 menu-board-text-heavy.gray4.1872x1404.bs-od 1872x1404 657072 169798 25.84% 10.221
zlib l6-ws10 menu-board-text-heavy.gray4.1872x1404.bs-od 1872x1404 657072 153278 23.33% 19.515
zlib l9-ws10 menu-board-text-heavy.gray4.1872x1404.bs-od 1872x1404 657072 152477 23.21% 30.762
zlib l1-ws9 menu-board-text-heavy.mono.1872x1404.bs-od 1872x1404 328536 73223 22.29% 9.096
zlib l6-ws9 menu-board-text-heavy.mono.1872x1404.bs-od 1872x1404 328536 64914 19.76% 13.812
zlib l1-ws10 menu-board-text-heavy.mono.1872x1404.bs-od 1872x1404 328536 73917 22.50% 8.424
zlib l6-ws10 menu-board-text-heavy.mono.1872x1404.bs-od 1872x1404 328536 64769 19.71% 9.850
zlib l9-ws10 menu-board-text-heavy.mono.1872x1404.bs-od 1872x1404 328536 62703 19.09% 21.689
zlib l1-ws9 price-label-barcode-layout.gray16.1872x1404.bs-od 1872x1404 1314144 77823 5.92% 30.542
zlib l6-ws9 price-label-barcode-layout.gray16.1872x1404.bs-od 1872x1404 1314144 69249 5.27% 33.659
zlib l1-ws10 price-label-barcode-layout.gray16.1872x1404.bs-od 1872x1404 1314144 79358 6.04% 16.735
zlib l6-ws10 price-label-barcode-layout.gray16.1872x1404.bs-od 1872x1404 1314144 71767 5.46% 19.194
zlib l9-ws10 price-label-barcode-layout.gray16.1872x1404.bs-od 1872x1404 1314144 70925 5.40% 31.431
zlib l1-ws9 price-label-barcode-layout.gray4.1872x1404.bs-od 1872x1404 657072 48578 7.39% 18.705
zlib l6-ws9 price-label-barcode-layout.gray4.1872x1404.bs-od 1872x1404 657072 46759 7.12% 15.722
zlib l1-ws10 price-label-barcode-layout.gray4.1872x1404.bs-od 1872x1404 657072 48818 7.43% 12.617
zlib l6-ws10 price-label-barcode-layout.gray4.1872x1404.bs-od 1872x1404 657072 45449 6.92% 10.479
zlib l9-ws10 price-label-barcode-layout.gray4.1872x1404.bs-od 1872x1404 657072 44580 6.78% 14.025
zlib l1-ws9 price-label-barcode-layout.mono.1872x1404.bs-od 1872x1404 328536 26616 8.10% 7.835
zlib l6-ws9 price-label-barcode-layout.mono.1872x1404.bs-od 1872x1404 328536 25768 7.84% 8.992
zlib l1-ws10 price-label-barcode-layout.mono.1872x1404.bs-od 1872x1404 328536 25863 7.87% 3.947
zlib l6-ws10 price-label-barcode-layout.mono.1872x1404.bs-od 1872x1404 328536 23900 7.27% 4.849
zlib l9-ws10 price-label-barcode-layout.mono.1872x1404.bs-od 1872x1404 328536 22936 6.98% 7.574
zlib l1-ws9 price-tag-electronics-promo.gray16.1872x1404.bs-od 1872x1404 1314144 68039 5.18% 28.544
zlib l6-ws9 price-tag-electronics-promo.gray16.1872x1404.bs-od 1872x1404 1314144 63335 4.82% 41.639
zlib l1-ws10 price-tag-electronics-promo.gray16.1872x1404.bs-od 1872x1404 1314144 72784 5.54% 17.435
zlib l6-ws10 price-tag-electronics-promo.gray16.1872x1404.bs-od 1872x1404 1314144 65594 4.99% 20.348
zlib l9-ws10 price-tag-electronics-promo.gray16.1872x1404.bs-od 1872x1404 1314144 63872 4.86% 25.440
zlib l1-ws9 price-tag-electronics-promo.gray4.1872x1404.bs-od 1872x1404 657072 45131 6.87% 17.441
zlib l6-ws9 price-tag-electronics-promo.gray4.1872x1404.bs-od 1872x1404 657072 42836 6.52% 16.989
zlib l1-ws10 price-tag-electronics-promo.gray4.1872x1404.bs-od 1872x1404 657072 44464 6.77% 9.470
zlib l6-ws10 price-tag-electronics-promo.gray4.1872x1404.bs-od 1872x1404 657072 40477 6.16% 9.827
zlib l9-ws10 price-tag-electronics-promo.gray4.1872x1404.bs-od 1872x1404 657072 38597 5.87% 18.529
zlib l1-ws9 price-tag-electronics-promo.mono.1872x1404.bs-od 1872x1404 328536 38255 11.64% 8.977
zlib l6-ws9 price-tag-electronics-promo.mono.1872x1404.bs-od 1872x1404 328536 36767 11.19% 8.156
zlib l1-ws10 price-tag-electronics-promo.mono.1872x1404.bs-od 1872x1404 328536 37237 11.33% 3.985
zlib l6-ws10 price-tag-electronics-promo.mono.1872x1404.bs-od 1872x1404 328536 35325 10.75% 8.380
zlib l9-ws10 price-tag-electronics-promo.mono.1872x1404.bs-od 1872x1404 328536 34045 10.36% 8.217
zlib l1-ws9 price-tag-grocery-shelf.gray16.1872x1404.bs-od 1872x1404 1314144 277972 21.15% 38.161
zlib l6-ws9 price-tag-grocery-shelf.gray16.1872x1404.bs-od 1872x1404 1314144 245752 18.70% 47.230
zlib l1-ws10 price-tag-grocery-shelf.gray16.1872x1404.bs-od 1872x1404 1314144 282379 21.49% 21.847
zlib l6-ws10 price-tag-grocery-shelf.gray16.1872x1404.bs-od 1872x1404 1314144 242447 18.45% 40.120
zlib l9-ws10 price-tag-grocery-shelf.gray16.1872x1404.bs-od 1872x1404 1314144 242018 18.42% 40.981
zlib l1-ws9 price-tag-grocery-shelf.gray4.1872x1404.bs-od 1872x1404 657072 115315 17.55% 16.946
zlib l6-ws9 price-tag-grocery-shelf.gray4.1872x1404.bs-od 1872x1404 657072 98050 14.92% 22.557
zlib l1-ws10 price-tag-grocery-shelf.gray4.1872x1404.bs-od 1872x1404 657072 116366 17.71% 9.205
zlib l6-ws10 price-tag-grocery-shelf.gray4.1872x1404.bs-od 1872x1404 657072 97008 14.76% 16.671
zlib l9-ws10 price-tag-grocery-shelf.gray4.1872x1404.bs-od 1872x1404 657072 94259 14.35% 26.922
zlib l1-ws9 price-tag-grocery-shelf.mono.1872x1404.bs-od 1872x1404 328536 66769 20.32% 7.926
zlib l6-ws9 price-tag-grocery-shelf.mono.1872x1404.bs-od 1872x1404 328536 58433 17.79% 11.916
zlib l1-ws10 price-tag-grocery-shelf.mono.1872x1404.bs-od 1872x1404 328536 65557 19.95% 6.215
zlib l6-ws10 price-tag-grocery-shelf.mono.1872x1404.bs-od 1872x1404 328536 57001 17.35% 9.142
zlib l9-ws10 price-tag-grocery-shelf.mono.1872x1404.bs-od 1872x1404 328536 54233 16.51% 19.083
zlib l1-ws9 price-tag-warehouse-markdown.gray16.1872x1404.bs-od 1872x1404 1314144 82796 6.30% 29.400
zlib l6-ws9 price-tag-warehouse-markdown.gray16.1872x1404.bs-od 1872x1404 1314144 79912 6.08% 38.649
zlib l1-ws10 price-tag-warehouse-markdown.gray16.1872x1404.bs-od 1872x1404 1314144 86474 6.58% 16.049
zlib l6-ws10 price-tag-warehouse-markdown.gray16.1872x1404.bs-od 1872x1404 1314144 81800 6.22% 21.042
zlib l9-ws10 price-tag-warehouse-markdown.gray16.1872x1404.bs-od 1872x1404 1314144 78085 5.94% 27.102
zlib l1-ws9 price-tag-warehouse-markdown.gray4.1872x1404.bs-od 1872x1404 657072 53730 8.18% 13.939
zlib l6-ws9 price-tag-warehouse-markdown.gray4.1872x1404.bs-od 1872x1404 657072 51710 7.87% 23.206
zlib l1-ws10 price-tag-warehouse-markdown.gray4.1872x1404.bs-od 1872x1404 657072 54156 8.24% 10.619
zlib l6-ws10 price-tag-warehouse-markdown.gray4.1872x1404.bs-od 1872x1404 657072 50350 7.66% 14.767
zlib l9-ws10 price-tag-warehouse-markdown.gray4.1872x1404.bs-od 1872x1404 657072 46085 7.01% 15.201
zlib l1-ws9 price-tag-warehouse-markdown.mono.1872x1404.bs-od 1872x1404 328536 54916 16.72% 7.311
zlib l6-ws9 price-tag-warehouse-markdown.mono.1872x1404.bs-od 1872x1404 328536 53671 16.34% 11.241
zlib l1-ws10 price-tag-warehouse-markdown.mono.1872x1404.bs-od 1872x1404 328536 53618 16.32% 4.334
zlib l6-ws10 price-tag-warehouse-markdown.mono.1872x1404.bs-od 1872x1404 328536 51213 15.59% 6.096
zlib l9-ws10 price-tag-warehouse-markdown.mono.1872x1404.bs-od 1872x1404 328536 48796 14.85% 9.578
zlib l1-ws9 status-panel-large-numbers.gray16.1872x1404.bs-od 1872x1404 1314144 254562 19.37% 36.778
zlib l6-ws9 status-panel-large-numbers.gray16.1872x1404.bs-od 1872x1404 1314144 221201 16.83% 47.627
zlib l1-ws10 status-panel-large-numbers.gray16.1872x1404.bs-od 1872x1404 1314144 259590 19.75% 20.170
zlib l6-ws10 status-panel-large-numbers.gray16.1872x1404.bs-od 1872x1404 1314144 215888 16.43% 39.831
zlib l9-ws10 status-panel-large-numbers.gray16.1872x1404.bs-od 1872x1404 1314144 215899 16.43% 45.067
zlib l1-ws9 status-panel-large-numbers.gray4.1872x1404.bs-od 1872x1404 657072 133151 20.26% 16.510
zlib l6-ws9 status-panel-large-numbers.gray4.1872x1404.bs-od 1872x1404 657072 117149 17.83% 27.732
zlib l1-ws10 status-panel-large-numbers.gray4.1872x1404.bs-od 1872x1404 657072 135039 20.55% 9.937
zlib l6-ws10 status-panel-large-numbers.gray4.1872x1404.bs-od 1872x1404 657072 115586 17.59% 21.936
zlib l9-ws10 status-panel-large-numbers.gray4.1872x1404.bs-od 1872x1404 657072 113575 17.29% 33.574
zlib l1-ws9 status-panel-large-numbers.mono.1872x1404.bs-od 1872x1404 328536 66311 20.18% 8.498
zlib l6-ws9 status-panel-large-numbers.mono.1872x1404.bs-od 1872x1404 328536 58887 17.92% 13.813
zlib l1-ws10 status-panel-large-numbers.mono.1872x1404.bs-od 1872x1404 328536 66946 20.38% 6.943
zlib l6-ws10 status-panel-large-numbers.mono.1872x1404.bs-od 1872x1404 328536 58906 17.93% 11.492
zlib l9-ws10 status-panel-large-numbers.mono.1872x1404.bs-od 1872x1404 328536 57291 17.44% 22.196
zlib l1-ws9 text-glyph-density-grid.gray16.1872x1404.bs-od 1872x1404 1314144 326367 24.83% 38.952
zlib l6-ws9 text-glyph-density-grid.gray16.1872x1404.bs-od 1872x1404 1314144 294551 22.41% 48.658
zlib l1-ws10 text-glyph-density-grid.gray16.1872x1404.bs-od 1872x1404 1314144 331670 25.24% 20.781
zlib l6-ws10 text-glyph-density-grid.gray16.1872x1404.bs-od 1872x1404 1314144 289833 22.05% 41.761
zlib l9-ws10 text-glyph-density-grid.gray16.1872x1404.bs-od 1872x1404 1314144 289649 22.04% 50.139
zlib l1-ws9 text-glyph-density-grid.gray4.1872x1404.bs-od 1872x1404 657072 181784 27.67% 17.727
zlib l6-ws9 text-glyph-density-grid.gray4.1872x1404.bs-od 1872x1404 657072 168346 25.62% 28.982
zlib l1-ws10 text-glyph-density-grid.gray4.1872x1404.bs-od 1872x1404 657072 184358 28.06% 11.548
zlib l6-ws10 text-glyph-density-grid.gray4.1872x1404.bs-od 1872x1404 657072 167805 25.54% 26.924
zlib l9-ws10 text-glyph-density-grid.gray4.1872x1404.bs-od 1872x1404 657072 166694 25.37% 37.167
zlib l1-ws9 text-glyph-density-grid.mono.1872x1404.bs-od 1872x1404 328536 89331 27.19% 9.836
zlib l6-ws9 text-glyph-density-grid.mono.1872x1404.bs-od 1872x1404 328536 82221 25.03% 15.305
zlib l1-ws10 text-glyph-density-grid.mono.1872x1404.bs-od 1872x1404 328536 90440 27.53% 6.482
zlib l6-ws10 text-glyph-density-grid.mono.1872x1404.bs-od 1872x1404 328536 81745 24.88% 14.085
zlib l9-ws10 text-glyph-density-grid.mono.1872x1404.bs-od 1872x1404 328536 80558 24.52% 23.205
average_ratio=13.94%

===== [20260508-135727 8/45] zlib image_sources/generated/200x200 =====
algorithm variant file resolution input_bytes compressed_bytes ratio avg_ms
zlib l1-ws9 dashboard-mixed-density.gray16.200x200.bs-od 200x200 20000 2652 13.26% 0.483
zlib l6-ws9 dashboard-mixed-density.gray16.200x200.bs-od 200x200 20000 2247 11.24% 0.637
zlib l1-ws10 dashboard-mixed-density.gray16.200x200.bs-od 200x200 20000 2624 13.12% 0.264
zlib l6-ws10 dashboard-mixed-density.gray16.200x200.bs-od 200x200 20000 2219 11.09% 0.366
zlib l9-ws10 dashboard-mixed-density.gray16.200x200.bs-od 200x200 20000 2166 10.83% 0.546
zlib l1-ws9 dashboard-mixed-density.gray4.200x200.bs-od 200x200 10000 1611 16.11% 0.262
zlib l6-ws9 dashboard-mixed-density.gray4.200x200.bs-od 200x200 10000 1426 14.26% 0.312
zlib l1-ws10 dashboard-mixed-density.gray4.200x200.bs-od 200x200 10000 1607 16.07% 0.140
zlib l6-ws10 dashboard-mixed-density.gray4.200x200.bs-od 200x200 10000 1426 14.26% 0.345
zlib l9-ws10 dashboard-mixed-density.gray4.200x200.bs-od 200x200 10000 1386 13.86% 0.566
zlib l1-ws9 dashboard-mixed-density.mono.200x200.bs-od 200x200 5000 831 16.62% 0.122
zlib l6-ws9 dashboard-mixed-density.mono.200x200.bs-od 200x200 5000 741 14.82% 0.163
zlib l1-ws10 dashboard-mixed-density.mono.200x200.bs-od 200x200 5000 839 16.78% 0.079
zlib l6-ws10 dashboard-mixed-density.mono.200x200.bs-od 200x200 5000 745 14.90% 0.189
zlib l9-ws10 dashboard-mixed-density.mono.200x200.bs-od 200x200 5000 735 14.70% 0.287
zlib l1-ws9 floorplan-thin-lines.gray16.200x200.bs-od 200x200 20000 1078 5.39% 0.426
zlib l6-ws9 floorplan-thin-lines.gray16.200x200.bs-od 200x200 20000 811 4.06% 0.488
zlib l1-ws10 floorplan-thin-lines.gray16.200x200.bs-od 200x200 20000 1114 5.57% 0.329
zlib l6-ws10 floorplan-thin-lines.gray16.200x200.bs-od 200x200 20000 813 4.06% 0.293
zlib l9-ws10 floorplan-thin-lines.gray16.200x200.bs-od 200x200 20000 752 3.76% 0.645
zlib l1-ws9 floorplan-thin-lines.gray4.200x200.bs-od 200x200 10000 754 7.54% 0.246
zlib l6-ws9 floorplan-thin-lines.gray4.200x200.bs-od 200x200 10000 541 5.41% 0.268
zlib l1-ws10 floorplan-thin-lines.gray4.200x200.bs-od 200x200 10000 765 7.65% 0.136
zlib l6-ws10 floorplan-thin-lines.gray4.200x200.bs-od 200x200 10000 545 5.45% 0.278
zlib l9-ws10 floorplan-thin-lines.gray4.200x200.bs-od 200x200 10000 505 5.05% 0.403
zlib l1-ws9 floorplan-thin-lines.mono.200x200.bs-od 200x200 5000 448 8.96% 0.196
zlib l6-ws9 floorplan-thin-lines.mono.200x200.bs-od 200x200 5000 317 6.34% 0.240
zlib l1-ws10 floorplan-thin-lines.mono.200x200.bs-od 200x200 5000 451 9.02% 0.108
zlib l6-ws10 floorplan-thin-lines.mono.200x200.bs-od 200x200 5000 320 6.40% 0.100
zlib l9-ws10 floorplan-thin-lines.mono.200x200.bs-od 200x200 5000 309 6.18% 0.258
zlib l1-ws9 menu-board-text-heavy.gray16.200x200.bs-od 200x200 20000 4055 20.28% 0.494
zlib l6-ws9 menu-board-text-heavy.gray16.200x200.bs-od 200x200 20000 3710 18.55% 0.634
zlib l1-ws10 menu-board-text-heavy.gray16.200x200.bs-od 200x200 20000 4148 20.74% 0.341
zlib l6-ws10 menu-board-text-heavy.gray16.200x200.bs-od 200x200 20000 3696 18.48% 0.742
zlib l9-ws10 menu-board-text-heavy.gray16.200x200.bs-od 200x200 20000 3694 18.47% 0.507
zlib l1-ws9 menu-board-text-heavy.gray4.200x200.bs-od 200x200 10000 2110 21.10% 0.376
zlib l6-ws9 menu-board-text-heavy.gray4.200x200.bs-od 200x200 10000 1940 19.40% 0.505
zlib l1-ws10 menu-board-text-heavy.gray4.200x200.bs-od 200x200 10000 2141 21.41% 0.226
zlib l6-ws10 menu-board-text-heavy.gray4.200x200.bs-od 200x200 10000 1959 19.59% 0.294
zlib l9-ws10 menu-board-text-heavy.gray4.200x200.bs-od 200x200 10000 1934 19.34% 0.530
zlib l1-ws9 menu-board-text-heavy.mono.200x200.bs-od 200x200 5000 985 19.70% 0.169
zlib l6-ws9 menu-board-text-heavy.mono.200x200.bs-od 200x200 5000 889 17.78% 0.203
zlib l1-ws10 menu-board-text-heavy.mono.200x200.bs-od 200x200 5000 1001 20.02% 0.095
zlib l6-ws10 menu-board-text-heavy.mono.200x200.bs-od 200x200 5000 891 17.82% 0.196
zlib l9-ws10 menu-board-text-heavy.mono.200x200.bs-od 200x200 5000 864 17.28% 0.396
zlib l1-ws9 price-label-barcode-layout.gray16.200x200.bs-od 200x200 20000 1285 6.42% 0.481
zlib l6-ws9 price-label-barcode-layout.gray16.200x200.bs-od 200x200 20000 1091 5.46% 0.483
zlib l1-ws10 price-label-barcode-layout.gray16.200x200.bs-od 200x200 20000 1286 6.43% 0.230
zlib l6-ws10 price-label-barcode-layout.gray16.200x200.bs-od 200x200 20000 1048 5.24% 0.304
zlib l9-ws10 price-label-barcode-layout.gray16.200x200.bs-od 200x200 20000 1032 5.16% 0.399
zlib l1-ws9 price-label-barcode-layout.gray4.200x200.bs-od 200x200 10000 974 9.74% 0.362
zlib l6-ws9 price-label-barcode-layout.gray4.200x200.bs-od 200x200 10000 873 8.73% 0.381
zlib l1-ws10 price-label-barcode-layout.gray4.200x200.bs-od 200x200 10000 971 9.71% 0.131
zlib l6-ws10 price-label-barcode-layout.gray4.200x200.bs-od 200x200 10000 866 8.66% 0.249
zlib l9-ws10 price-label-barcode-layout.gray4.200x200.bs-od 200x200 10000 851 8.51% 0.320
zlib l1-ws9 price-label-barcode-layout.mono.200x200.bs-od 200x200 5000 557 11.14% 0.115
zlib l6-ws9 price-label-barcode-layout.mono.200x200.bs-od 200x200 5000 488 9.76% 0.134
zlib l1-ws10 price-label-barcode-layout.mono.200x200.bs-od 200x200 5000 567 11.34% 0.070
zlib l6-ws10 price-label-barcode-layout.mono.200x200.bs-od 200x200 5000 488 9.76% 0.094
zlib l9-ws10 price-label-barcode-layout.mono.200x200.bs-od 200x200 5000 481 9.62% 0.171
zlib l1-ws9 price-tag-electronics-promo.gray16.200x200.bs-od 200x200 20000 1623 8.12% 0.439
zlib l6-ws9 price-tag-electronics-promo.gray16.200x200.bs-od 200x200 20000 1379 6.89% 0.494
zlib l1-ws10 price-tag-electronics-promo.gray16.200x200.bs-od 200x200 20000 1596 7.98% 0.458
zlib l6-ws10 price-tag-electronics-promo.gray16.200x200.bs-od 200x200 20000 1364 6.82% 0.502
zlib l9-ws10 price-tag-electronics-promo.gray16.200x200.bs-od 200x200 20000 1345 6.73% 0.405
zlib l1-ws9 price-tag-electronics-promo.gray4.200x200.bs-od 200x200 10000 1124 11.24% 0.230
zlib l6-ws9 price-tag-electronics-promo.gray4.200x200.bs-od 200x200 10000 974 9.74% 0.267
zlib l1-ws10 price-tag-electronics-promo.gray4.200x200.bs-od 200x200 10000 1131 11.31% 0.132
zlib l6-ws10 price-tag-electronics-promo.gray4.200x200.bs-od 200x200 10000 973 9.73% 0.264
zlib l9-ws10 price-tag-electronics-promo.gray4.200x200.bs-od 200x200 10000 957 9.57% 0.371
zlib l1-ws9 price-tag-electronics-promo.mono.200x200.bs-od 200x200 5000 767 15.34% 0.196
zlib l6-ws9 price-tag-electronics-promo.mono.200x200.bs-od 200x200 5000 718 14.36% 0.250
zlib l1-ws10 price-tag-electronics-promo.mono.200x200.bs-od 200x200 5000 776 15.52% 0.082
zlib l6-ws10 price-tag-electronics-promo.mono.200x200.bs-od 200x200 5000 721 14.42% 0.099
zlib l9-ws10 price-tag-electronics-promo.mono.200x200.bs-od 200x200 5000 714 14.28% 0.181
zlib l1-ws9 price-tag-grocery-shelf.gray16.200x200.bs-od 200x200 20000 3839 19.20% 0.543
zlib l6-ws9 price-tag-grocery-shelf.gray16.200x200.bs-od 200x200 20000 3411 17.05% 0.824
zlib l1-ws10 price-tag-grocery-shelf.gray16.200x200.bs-od 200x200 20000 3863 19.31% 0.519
zlib l6-ws10 price-tag-grocery-shelf.gray16.200x200.bs-od 200x200 20000 3385 16.93% 0.728
zlib l9-ws10 price-tag-grocery-shelf.gray16.200x200.bs-od 200x200 20000 3385 16.93% 0.734
zlib l1-ws9 price-tag-grocery-shelf.gray4.200x200.bs-od 200x200 10000 1921 19.21% 0.427
zlib l6-ws9 price-tag-grocery-shelf.gray4.200x200.bs-od 200x200 10000 1714 17.14% 0.572
zlib l1-ws10 price-tag-grocery-shelf.gray4.200x200.bs-od 200x200 10000 1955 19.55% 0.272
