status,algorithm,variant,input_file,output_file,width,height,input_bytes,compressed_bytes,ratio,avg_ms,runs,error
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray16.122x250.zlib.l6-ws10.dat,122,250,15250,654,0.04288525,0.229101,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray16.122x250.zlib.l9-ws10.dat,122,250,15250,628,0.04118033,0.285108,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.zlib.l1-ws9.dat,122,250,7750,668,0.08619355,0.170499,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.zlib.l6-ws9.dat,122,250,7750,485,0.06258065,0.188282,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.zlib.l1-ws10.dat,122,250,7750,652,0.08412903,0.088088,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.zlib.l6-ws10.dat,122,250,7750,481,0.06206452,0.108887,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.gray4.122x250.zlib.l9-ws10.dat,122,250,7750,470,0.06064516,0.152423,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.zlib.l1-ws9.dat,122,250,4000,561,0.14025,0.096088,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.zlib.l6-ws9.dat,122,250,4000,484,0.121,0.110302,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.zlib.l1-ws10.dat,122,250,4000,562,0.1405,0.091162,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.zlib.l6-ws10.dat,122,250,4000,485,0.12125,0.097493,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/price-tag-warehouse-markdown.mono.122x250.zlib.l9-ws10.dat,122,250,4000,483,0.12075,0.17934,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.zlib.l1-ws9.dat,122,250,15250,1350,0.08852459,0.359079,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.zlib.l6-ws9.dat,122,250,15250,1194,0.07829508,0.498098,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.zlib.l1-ws10.dat,122,250,15250,1398,0.09167213,0.407763,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.zlib.l6-ws10.dat,122,250,15250,1198,0.07855738,0.269869,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray16.122x250.zlib.l9-ws10.dat,122,250,15250,1195,0.07836066,0.271243,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.zlib.l1-ws9.dat,122,250,7750,1012,0.13058065,0.177493,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.zlib.l6-ws9.dat,122,250,7750,852,0.10993548,0.21965,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.zlib.l1-ws10.dat,122,250,7750,992,0.128,0.099573,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.zlib.l6-ws10.dat,122,250,7750,866,0.11174194,0.230301,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.gray4.122x250.zlib.l9-ws10.dat,122,250,7750,863,0.11135484,0.272384,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.zlib.l1-ws9.dat,122,250,4000,504,0.126,0.091136,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.zlib.l6-ws9.dat,122,250,4000,421,0.10525,0.108253,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.zlib.l1-ws10.dat,122,250,4000,498,0.1245,0.049081,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.zlib.l6-ws10.dat,122,250,4000,426,0.1065,0.119863,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/status-panel-large-numbers.mono.122x250.zlib.l9-ws10.dat,122,250,4000,424,0.106,0.117132,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.zlib.l1-ws9.dat,122,250,15250,1754,0.11501639,0.346638,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.zlib.l6-ws9.dat,122,250,15250,1665,0.10918033,0.706069,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.zlib.l1-ws10.dat,122,250,15250,1791,0.11744262,0.200117,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.zlib.l6-ws10.dat,122,250,15250,1685,0.1104918,0.259554,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray16.122x250.zlib.l9-ws10.dat,122,250,15250,1685,0.1104918,0.271606,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.zlib.l1-ws9.dat,122,250,7750,1083,0.13974194,0.273294,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.zlib.l6-ws9.dat,122,250,7750,935,0.12064516,0.198432,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.zlib.l1-ws10.dat,122,250,7750,1069,0.13793548,0.09285,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.zlib.l6-ws10.dat,122,250,7750,938,0.12103226,0.210224,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.gray4.122x250.zlib.l9-ws10.dat,122,250,7750,932,0.12025806,0.15406,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.zlib.l1-ws9.dat,122,250,4000,477,0.11925,0.160047,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.zlib.l6-ws9.dat,122,250,4000,394,0.0985,0.175259,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.zlib.l1-ws10.dat,122,250,4000,457,0.11425,0.082027,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.zlib.l6-ws10.dat,122,250,4000,393,0.09825,0.064916,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/122x250/text-glyph-density-grid.mono.122x250.zlib.l9-ws10.dat,122,250,4000,394,0.0985,0.08167,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.zlib.l1-ws9.dat,128,296,18944,1264,0.06672297,0.416417,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.zlib.l6-ws9.dat,128,296,18944,1083,0.0571685,0.469986,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.zlib.l1-ws10.dat,128,296,18944,1299,0.06857052,0.217319,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.zlib.l6-ws10.dat,128,296,18944,1068,0.05637669,0.482126,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray16.128x296.zlib.l9-ws10.dat,128,296,18944,1044,0.0551098,0.487274,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.zlib.l1-ws9.dat,128,296,9472,747,0.07886402,0.394438,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.zlib.l6-ws9.dat,128,296,9472,677,0.07147382,0.256506,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.zlib.l1-ws10.dat,128,296,9472,778,0.08213682,0.198402,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.zlib.l6-ws10.dat,128,296,9472,682,0.07200169,0.251035,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.gray4.128x296.zlib.l9-ws10.dat,128,296,9472,674,0.07115709,0.286657,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.zlib.l1-ws9.dat,128,296,4736,402,0.08488176,0.181495,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.zlib.l6-ws9.dat,128,296,4736,366,0.07728041,0.213925,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.zlib.l1-ws10.dat,128,296,4736,420,0.08868243,0.057421,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.zlib.l6-ws10.dat,128,296,4736,366,0.07728041,0.196293,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/dashboard-mixed-density.mono.128x296.zlib.l9-ws10.dat,128,296,4736,368,0.0777027,0.204669,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.zlib.l1-ws9.dat,128,296,18944,690,0.03642314,0.415095,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.zlib.l6-ws9.dat,128,296,18944,477,0.02517948,0.4526,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.zlib.l1-ws10.dat,128,296,18944,736,0.03885135,0.38213,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.zlib.l6-ws10.dat,128,296,18944,493,0.02602407,0.288172,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray16.128x296.zlib.l9-ws10.dat,128,296,18944,457,0.02412373,0.669665,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.zlib.l1-ws9.dat,128,296,9472,474,0.05004223,0.308294,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.zlib.l6-ws9.dat,128,296,9472,333,0.03515625,0.374227,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.zlib.l1-ws10.dat,128,296,9472,486,0.05130912,0.108249,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.zlib.l6-ws10.dat,128,296,9472,337,0.03557855,0.139805,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.gray4.128x296.zlib.l9-ws10.dat,128,296,9472,324,0.03420608,0.303731,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.zlib.l1-ws9.dat,128,296,4736,286,0.06038851,0.176099,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.zlib.l6-ws9.dat,128,296,4736,226,0.04771959,0.111245,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.zlib.l1-ws10.dat,128,296,4736,297,0.06271115,0.04916,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.zlib.l6-ws10.dat,128,296,4736,226,0.04771959,0.088242,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/floorplan-thin-lines.mono.128x296.zlib.l9-ws10.dat,128,296,4736,226,0.04771959,0.148351,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.zlib.l1-ws9.dat,128,296,18944,1770,0.09343328,0.419016,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.zlib.l6-ws9.dat,128,296,18944,1619,0.08546242,0.61963,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.zlib.l1-ws10.dat,128,296,18944,1822,0.09617821,0.230402,3,
ok,zlib,l6-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.zlib.l6-ws10.dat,128,296,18944,1624,0.08572635,0.316266,3,
ok,zlib,l9-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray16.128x296.zlib.l9-ws10.dat,128,296,18944,1622,0.08562078,0.573009,3,
ok,zlib,l1-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray4.128x296.zlib.l1-ws9.dat,128,296,9472,997,0.1052576,0.220131,3,
ok,zlib,l6-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray4.128x296.zlib.l6-ws9.dat,128,296,9472,913,0.09638936,0.335767,3,
ok,zlib,l1-ws10,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray4.128x296.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/128x296/menu-board-text-heavy.gray4.128x296.zlib.l1-ws10.dat,128,296,9472,972,0.10261824,0.117304,3,
