status,algorithm,variant,input_file,output_file,width,height,input_bytes,compressed_bytes,ratio,avg_ms,runs,error
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.gray4.1024x576.zlib.l9-ws15.dat,1024,576,147456,44465,0.30154758,60.842668,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.zlib.current.dat,1024,576,73728,19826,0.26890734,2.635182,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.zlib.l9-ws9.dat,1024,576,73728,20216,0.27419705,3.856149,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.zlib.l9-ws12.dat,1024,576,73728,19761,0.26802572,18.331838,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/menu-board-text-heavy.mono.1024x576.zlib.l9-ws15.dat,1024,576,73728,18850,0.25566949,30.010292,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.zlib.current.dat,1024,576,294912,16670,0.05652534,2.307212,120,
ok,zlib,l9-ws9,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.zlib.l9-ws9.dat,1024,576,294912,22207,0.07530043,8.381892,120,
ok,zlib,l9-ws12,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.zlib.l9-ws12.dat,1024,576,294912,16601,0.05629137,8.880166,120,
ok,zlib,l9-ws15,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray16.1024x576.zlib.l9-ws15.dat,1024,576,294912,15987,0.05420939,13.896963,120,
ok,zlib,current,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.bs-od,/mnt/n/Personal/opendisplay-work/compression_benchmark/image_sources/generated/1024x576/price-label-barcode-layout.gray4.1024x576.zlib.current.dat,1024,576,147456,13130,0.08904351,1.048728,120,
